restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating
Wangwang Restaurant,Enshi,30.285824,109.479001,41.0,Chinese Restaurant;Chinese Restaurant,09:30,21:00,Home Inn Business Travel (Gold Standard) - Enshi Tusi City Airport Branch,"109.478454,30.284602",30.284602,109.478454,4.6
Wangdan Restaurant,Enshi,30.285940,109.480059,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Home Inn Business Travel (Gold Standard) - Enshi Tusi City Airport Branch,"109.478454,30.284602",30.284602,109.478454,3.8
Zhen De Restaurant (Aviation Branch),Enshi,30.282743,109.479055,70.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Home Inn Business Travel (Gold Standard) - Enshi Tusi City Airport Branch,"109.478454,30.284602",30.284602,109.478454,4.3
Xiai Garden Fusion Restaurant,Enshi,30.286626,109.479550,100.0,Chinese Restaurant;Chinese Restaurant,09:00,20:30,Home Inn Business Travel (Gold Standard) - Enshi Tusi City Airport Branch,"109.478454,30.284602",30.284602,109.478454,4.1
Yongxing Restaurant (Daqiao Road Branch),Enshi,30.286276,109.480309,100.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Home Inn Business Travel (Gold Standard) - Enshi Tusi City Airport Branch,"109.478454,30.284602",30.284602,109.478454,3.7
Harmony Restaurant,Enshi,30.302475,109.474325,100.0,Food Service Related;Food Service Related,11:00,21:00,Enshi Tusi City,"109.472098,30.301061",30.301061,109.472098,3.7
Tujia Tian Family Restaurant,Enshi,30.301495,109.475002,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Enshi Tusi City,"109.472098,30.301061",30.301061,109.472098,3.9
Hongrun Tea Restaurant (Tujia Homestyle Cuisine),Enshi,30.300249,109.475847,100.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Enshi Tusi City,"109.472098,30.301061",30.301061,109.472098,4.0
Yellow Crane Tower Tujia Smoked Meat Restaurant,Enshi,30.296477,109.476872,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Enshi Tusi City,"109.472098,30.301061",30.301061,109.472098,2.0
Tea Shop Beef (Daughter City Branch),Enshi,30.271161,109.503462,63.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Orange Hotel Enshi Daughter City,"109.503815,30.270689",30.270689,109.503815,4.1
Zeng Family Restaurant,Enshi,30.273675,109.507075,100.0,Food Service Related;Food Service Related,11:00,21:00,Orange Hotel Enshi Daughter City,"109.503815,30.270689",30.270689,109.503815,4.0
Hu Mei Restaurant,Enshi,30.274041,109.506901,100.0,Chinese Restaurant;Chinese Restaurant,07:30,20:00,Orange Hotel Enshi Daughter City,"109.503815,30.270689",30.270689,109.503815,4.3
Tujia Alley Restaurant,Enshi,30.263287,109.498478,48.0,Chinese Restaurant;Chinese Restaurant,08:00,20:00,Orange Hotel Enshi Daughter City,"109.503815,30.270689",30.270689,109.503815,3.8
Enshi City Boran Restaurant,Enshi,30.268702,109.493596,100.0,Chinese Restaurant;湖北菜(鄂菜),10:00,20:00,Orange Hotel Enshi Daughter City,"109.503815,30.270689",30.270689,109.503815,3.6
Yipin Banquet Restaurant (Xinghua · Yujiang Mansion Store),Enshi,30.307391,108.961059,75.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Tenglong Cave,"108.991410,30.333284",30.333284,108.991410,4.5
Tanji Restaurant,Enshi,30.295079,108.987711,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Tenglong Cave,"108.991410,30.333284",30.333284,108.991410,2.0
Weiermei Restaurant (Specialty Beef Hoof Hotpot),Enshi,30.294227,108.966770,36.0,Fast Food Restaurant;Fast Food Restaurant,18:00,24:00,Tenglong Cave,"108.991410,30.333284",30.333284,108.991410,4.2
Shi Hui Restaurant,Enshi,30.302318,108.952558,100.0,Food Service Related;Food Service Related,06:30,21:00,Tenglong Cave,"108.991410,30.333284",30.333284,108.991410,4.0
Xiafancai Restaurant,Enshi,30.301088,108.951726,39.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Tenglong Cave,"108.991410,30.333284",30.333284,108.991410,3.9
